Sr.No,Round ▲▼,Institute ▲▼,Program ▲▼,Quota ▲▼,Category ▲▼,Opening Rank ▲▼,Closing Rank ▲▼,Round_Name
194,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN GIRL,36591.0,42973.0,Round 1
195,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN,30729.0,36076.0,Round 1
196,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN(PH),248365.0,248365.0,Round 1
197,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC(AF),179171.0,179171.0,Round 1
198,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC(GIRL),189894.0,205366.0,Round 1
199,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC,140447.0,167749.0,Round 1
200,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,ST(GIRL),309691.0,309691.0,Round 1
201,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,ST,216792.0,216792.0,Round 1
202,Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY (TFW),Home State,OPEN (TF),20469.0,28547.0,Round 1
203,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),All India,OPEN,55808.0,59411.0,Round 1
204,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),All India,ST,240965.0,240965.0,Round 1
205,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(AF),132552.0,132552.0,Round 1
206,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(GIRL),107616.0,110913.0,Round 1
207,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC,91694.0,103031.0,Round 1
208,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS(GIRL),113158.0,113158.0,Round 1
209,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS,99413.0,104451.0,Round 1
210,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN(AF),98028.0,98028.0,Round 1
211,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN GIRL,79575.0,102398.0,Round 1
212,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN,58829.0,90494.0,Round 1
213,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC(GIRL),335895.0,342461.0,Round 1
214,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC,212307.0,314114.0,Round 1
215,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,ST(GIRL),594469.0,594469.0,Round 1
216,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY) (TFW),Home State,OPEN (TF),78597.0,87182.0,Round 1
217,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),All India,OPEN,61961.0,61961.0,Round 1
218,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC(GIRL),111792.0,128309.0,Round 1
219,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC,97389.0,112136.0,Round 1
220,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS(GIRL),119136.0,119136.0,Round 1
221,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS,106172.0,106172.0,Round 1
222,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN(AF),125532.0,125532.0,Round 1
223,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN GIRL,90623.0,109327.0,Round 1
224,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN,71951.0,93752.0,Round 1
225,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,SC,253956.0,307689.0,Round 1
226,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,ST,545242.0,545242.0,Round 1
227,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY) (TFW),Home State,OPEN (TF),78095.0,78095.0,Round 1
228,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,BC,71172.0,71172.0,Round 1
229,Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,OPEN,41835.0,41835.0,Round 1
1,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,All India,BC,51080.00,51080.00,Round 2
2,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,All India,OPEN,24963.00,29264.00,Round 2
3,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC(AF),66126.00,66126.00,Round 2
4,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC(GIRL),64621.00,69150.00,Round 2
5,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC,46019.00,51200.00,Round 2
6,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC(PH),1193832.00,1193832.00,Round 2
7,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,EWS(GIRL),50628.00,57493.00,Round 2
8,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,EWS,45148.00,46624.00,Round 2
9,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,EWS(PH),925387.00,925387.00,Round 2
10,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN(AF),53020.00,53020.00,Round 2
11,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN(FF),111047.00,111047.00,Round 2
12,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN GIRL,43110.00,48780.00,Round 2
13,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN,36887.00,44965.00,Round 2
14,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC(AF),303956.00,303956.00,Round 2
15,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC(GIRL),206825.00,241369.00,Round 2
16,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC,169555.00,180493.00,Round 2
17,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,ST(GIRL),418503.00,418503.00,Round 2
18,Round 2,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY (TFW),Home State,OPEN (TF),35929.00,39847.00,Round 2
19,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),All India,OPEN,81136.00,87115.00,Round 2
20,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(AF),139193.00,139193.00,Round 2
21,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(GIRL),129192.00,144984.00,Round 2
22,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC,114945.00,129129.00,Round 2
23,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS(GIRL),131168.00,131168.00,Round 2
24,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS,108084.00,110039.00,Round 2
25,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN(AF),133976.00,133976.00,Round 2
26,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN GIRL,115924.00,128068.00,Round 2
27,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN,92777.00,107826.00,Round 2
28,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC(GIRL),350776.00,417203.00,Round 2
29,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC,324771.00,340725.00,Round 2
30,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,ST(GIRL),844577.00,844577.00,Round 2
31,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY) (TFW),Home State,OPEN (TF),97931.00,102398.00,Round 2
32,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),All India,OPEN,79452.00,79452.00,Round 2
33,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC(GIRL),145989.00,147377.00,Round 2
34,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC,123012.00,135391.00,Round 2
35,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS(GIRL),137716.00,137716.00,Round 2
36,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS,116363.00,116363.00,Round 2
37,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN(AF),150698.00,150698.00,Round 2
38,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN GIRL,125699.00,136626.00,Round 2
39,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN,100042.00,112271.00,Round 2
40,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,SC,318921.00,366147.00,Round 2
41,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,ST,800344.00,800344.00,Round 2
42,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY) (TFW),Home State,OPEN (TF),87650.00,87650.00,Round 2
43,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,BC,88886.00,88886.00,Round 2
44,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,OPEN,65199.00,65199.00,Round 2
45,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,SC,339078.00,339078.00,Round 2
46,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC(AF),167679.00,167679.00,Round 2
47,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC(GIRL),150248.00,153990.00,Round 2
48,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC,119571.00,133614.00,Round 2
49,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,EWS(GIRL),135283.00,139151.00,Round 2
50,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,EWS,122095.00,123644.00,Round 2
51,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN(AF),143852.00,143852.00,Round 2
52,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN GIRL,102821.00,119052.00,Round 2
53,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN,98864.00,116872.50,Round 2
54,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,SC(AF),767388.00,767388.00,Round 2
55,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,SC(GIRL),335895.00,387325.00,Round 2
56,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,SC,325815.00,374510.00,Round 2
57,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY) (TFW),Home State,OPEN (TF),96666.00,103209.00,Round 2
58,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),All India,OPEN,75327.00,77158.00,Round 2
59,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),All India,SC,383165.00,383165.00,Round 2
60,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC(AF),132552.00,132552.00,Round 2
61,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC(GIRL),115362.00,131826.00,Round 2
62,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC,91372.00,95931.00,Round 2
63,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,EWS(GIRL),113158.00,113158.00,Round 2
64,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,EWS,87827.00,89937.00,Round 2
65,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,OPEN(AF),128579.00,128579.00,Round 2
66,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,OPEN GIRL,102586.00,111041.00,Round 2
67,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,OPEN,80491.00,87769.00,Round 2
68,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,SC(GIRL),330984.00,347328.00,Round 2
69,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,SC,291628.00,313288.00,Round 2
70,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,ST,781298.00,781298.00,Round 2
71,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY) (TFW),Home State,OPEN (TF),80830.00,83716.00,Round 2
72,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,BC,72153.00,72153.00,Round 2
73,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,OPEN,52649.00,52649.00,Round 2
74,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,SC,289399.00,289399.00,Round 2
75,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC(AF),113054.00,113054.00,Round 2
76,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC(GIRL),95655.00,103882.00,Round 2
77,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC,78612.00,86889.00,Round 2
78,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS(AF),145339.00,145339.00,Round 2
79,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS(GIRL),96384.00,96384.00,Round 2
80,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS,77942.00,80119.00,Round 2
81,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN(AF),98367.00,98367.00,Round 2
82,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN GIRL,74607.00,84779.00,Round 2
83,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN,65073.00,76840.00,Round 2
84,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC(AF),440834.00,440834.00,Round 2
85,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC(GIRL),297345.00,321241.00,Round 2
86,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC,225173.00,255014.00,Round 2
87,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,ST(GIRL),594469.00,594469.00,Round 2
88,Round 2,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG. (TFW),Home State,OPEN (TF),76580.00,78733.00,Round 2
89,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,BC(AF),63346.00,63346.00,Round 2
90,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,BC(GIRL),49893.00,52066.00,Round 2
91,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,BC,40819.00,45780.00,Round 2
92,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,BC(PH),615202.00,615202.00,Round 2
93,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,EWS(GIRL),45173.00,45173.00,Round 2
94,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,EWS,38086.00,42147.00,Round 2
95,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,EWS(PH),918850.00,918850.00,Round 2
96,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN(AF),42957.00,45809.00,Round 2
97,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN GIRL,36591.00,37305.00,Round 2
98,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN,29390.00,37840.00,Round 2
99,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN(PH),343115.00,343115.00,Round 2
100,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,SC(GIRL),205170.00,205170.00,Round 2
101,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,SC,140447.00,169558.00,Round 2
102,Round 2,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG. (TFW),Home State,OPEN (TF),20469.00,25553.00,Round 2
103,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,All India,BC,68809.00,68809.00,Round 2
104,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,All India,OPEN,41134.00,41134.00,Round 2
105,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC(AF),88537.00,88537.00,Round 2
106,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC(GIRL),73841.00,84415.00,Round 2
107,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC,60681.00,68443.00,Round 2
108,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS(AF),78638.00,78638.00,Round 2
109,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS(GIRL),68646.00,75004.00,Round 2
110,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS,59925.00,64257.00,Round 2
111,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN(AF),70054.00,70054.00,Round 2
112,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN(FF),642319.00,642319.00,Round 2
113,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN GIRL,54769.00,60592.00,Round 2
114,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN,51898.00,59090.00,Round 2
115,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,SC(AF),495061.00,495061.00,Round 2
116,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,SC(GIRL),251102.00,291300.00,Round 2
117,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,SC,201815.00,215999.00,Round 2
118,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG. (TFW),Home State,OPEN (TF),56288.00,56966.00,Round 2
119,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,All India,BC,64584.00,64584.00,Round 2
120,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,All India,OPEN,35597.00,35597.00,Round 2
121,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC(AF),67100.00,67100.00,Round 2
122,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC(GIRL),60180.00,73418.00,Round 2
123,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC,52374.00,60612.00,Round 2
124,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,EWS(GIRL),66575.00,66575.00,Round 2
125,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,EWS,52650.00,56068.00,Round 2
126,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(AF),54146.00,55425.00,Round 2
127,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(FF),192325.00,192325.00,Round 2
128,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN GIRL,49817.00,51543.00,Round 2
129,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN,43876.00,51766.00,Round 2
130,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(PH),466322.00,466322.00,Round 2
131,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,SC(AF),474811.00,474811.00,Round 2
132,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,SC(GIRL),249464.00,289275.00,Round 2
133,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,SC,180521.00,199832.00,Round 2
134,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,ST(GIRL),596508.00,596508.00,Round 2
135,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,ST,309007.00,309007.00,Round 2
136,Round 2,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG. (TFW),Home State,OPEN (TF),45147.00,46665.00,Round 2
137,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,BC,71653.00,71653.00,Round 2
138,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,OPEN,38210.00,38210.00,Round 2
139,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,SC,248137.00,248137.00,Round 2
140,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC(AF),92735.00,92735.00,Round 2
141,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC(GIRL),85071.00,95512.00,Round 2
142,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC,68548.00,74763.00,Round 2
143,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,EWS(GIRL),76122.00,76122.00,Round 2
144,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,EWS,66970.00,72429.00,Round 2
145,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN(AF),71917.00,71917.00,Round 2
146,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN GIRL,68411.00,72902.00,Round 2
147,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN,53809.00,64923.00,Round 2
148,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN(PH),1261057.00,1261057.00,Round 2
149,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC(AF),672682.00,672682.00,Round 2
150,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC(GIRL),304760.00,312946.00,Round 2
