Sr.No,Round ▲▼,Institute ▲▼,Program ▲▼,Quota ▲▼,Category ▲▼,Opening Rank ▲▼,Closing Rank ▲▼,Round_Name
68,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN(AF),122809,122809,Additional Round
69,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN,61553,92508,Additional Round
70,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,SC,224542,311163,Additional Round
71,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG. (FW),Home State,OPEN (TF),71922,81044,Additional Round
72,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,BC,95750,95750,Additional Round
73,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,OPEN,63313,63313,Additional Round
74,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,SC,284792,284792,Additional Round
75,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,BC,122487,152677,Additional Round
76,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,EWS,118510,122169,Additional Round
77,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,OPEN,60311,115663,Additional Round
78,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,SC,202065,363785,Additional Round
79,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,ST,524636,524636,Additional Round
80,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY (FW),Home State,OPEN (TF),102687,105586,Additional Round
81,Additional Round,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN,28465,30426,Additional Round
82,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,All India,OPEN,63827,67221,Additional Round
83,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,BC,119987,138477,Additional Round
84,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,EWS,106936,115896,Additional Round
85,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,OPEN,60501,106402,Additional Round
