Sr.No,Round ▲▼,Institute ▲▼,Program ▲▼,Quota ▲▼,Category ▲▼,Opening Rank ▲▼,Closing Rank ▲▼,Round_Name
38,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,All India,BC,80039,80039,Round 3
39,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,All India,OPEN,48106,48683,Round 3
40,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC(AF),93718,93718,Round 3
41,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC,61064,64320,Round 3
42,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS,56751,58566,Round 3
43,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN GIRL,60141,60195,Round 3
44,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN,49444,50838,Round 3
45,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,SC(GIRL),229718,239542,Round 3
46,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,SC,219594,222661,Round 3
47,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,ST,398640,398640,Round 3
48,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG. (FW),Home State,OPEN (TF),57427,58469,Round 3
49,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,All India,BC,76063,76063,Round 3
50,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,All India,OPEN,45054,45054,Round 3
51,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC,55293,57311,Round 3
52,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,EWS(GIRL),59999,59999,Round 3
53,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,EWS,46820,47585,Round 3
54,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(FF),833555,833555,Round 3
55,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN GIRL,48369,50674,Round 3
56,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN,45053,46297,Round 3
57,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(PH),635093,955944,Round 3
58,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,SC(GIRL),226753,229584,Round 3
59,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,SC,196514,202832,Round 3
60,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG. (FW),Home State,OPEN (TF),46076,46209,Round 3
61,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,BC,92525,92525,Round 3
62,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,OPEN,52482,52482,Round 3
63,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC(AF),100407,100407,Round 3
64,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC,73553,77141,Round 3
65,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,EWS(GIRL),79835,79835,Round 3
66,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,EWS,65403,70008,Round 3
67,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN(AF),93107,93107,Round 3
68,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN GIRL,74022,78127,Round 3
69,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN,59951,62668,Round 3
70,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC(GIRL),324832,333954,Round 3
71,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC,238007,275781,Round 3
72,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,ST,762062,762062,Round 3
73,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,OPEN,59604,59718,Round 3
74,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC(AF),107060,107060,Round 3
75,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC,80947,86381,Round 3
76,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,EWS,76533,78486,Round 3
77,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN(AF),101225,101225,Round 3
78,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN GIRL,73738,73738,Round 3
79,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN,64908,69977,Round 3
80,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC(GIRL),299234,299234,Round 3
81,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC,287401,294158,Round 3
82,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG. (FW),Home State,OPEN (TF),72076,72603,Round 3
83,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,All India,BC,129108,129108,Round 3
84,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,All India,SC,544831,544831,Round 3
85,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,BC(GIRL),119628,129874,Round 3
86,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,BC,131863,160398,Round 3
87,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,EWS(GIRL),122291,122291,Round 3
88,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,EWS,128238,138467,Round 3
89,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN(AF),129834,129834,Round 3
90,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN GIRL,99787,99787,Round 3
91,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN,98293,127786,Round 3
92,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,SC(GIRL),417447,433483,Round 3
93,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,SC,410662,480706,Round 3
94,Round 3,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG. (FW),Home State,OPEN (TF),105743,118001,Round 3
95,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,BC,121023,121023,Round 3
96,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,OPEN,70596,70596,Round 3
97,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,SC,551178,551178,Round 3
98,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,BC(AF),192444,192444,Round 3
99,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,BC(GIRL),186234,195187,Round 3
100,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,BC,152062,176893,Round 3
101,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,EWS(GIRL),163260,163260,Round 3
102,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,EWS,143083,148384,Round 3
103,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,OPEN(AF),153531,164683,Round 3
104,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,OPEN GIRL,146339,146339,Round 3
105,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,OPEN,120085,139072,Round 3
106,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,SC(GIRL),461091,553964,Round 3
107,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,SC,415313,495680,Round 3
108,Round 3,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY (FW),Home State,OPEN (TF),121736,121736,Round 3
109,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,All India,BC,67454,67454,Round 3
110,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,All India,OPEN,42429,42892,Round 3
111,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC,48967,49227,Round 3
112,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,EWS(GIRL),47658,47658,Round 3
113,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,EWS,44099,44099,Round 3
114,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,EWS(PH),1051227,1051227,Round 3
115,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN GIRL,42031,42031,Round 3
116,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN,34068,35373,Round 3
117,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN(PH),498356,498356,Round 3
118,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC(AF),412073,412073,Round 3
119,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC(GIRL),209412,209412,Round 3
120,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC,176353,176353,Round 3
121,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,ST,304547,304547,Round 3
122,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,All India,OPEN,91448,91867,Round 3
123,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,BC(AF),186954,186954,Round 3
124,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,BC(GIRL),158137,173830,Round 3
125,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,BC,148327,169162,Round 3
126,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,EWS(GIRL),150626,150626,Round 3
127,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,EWS,139101,147085,Round 3
128,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,OPEN(AF),176731,176731,Round 3
129,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,OPEN GIRL,127598,131669,Round 3
130,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,OPEN,127017,135153,Round 3
131,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,SC(GIRL),486028,505509,Round 3
132,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,SC,455727,551192,Round 3
133,Round 3,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY (FW),Home State,OPEN (TF),114877,122823,Round 3
134,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,All India,OPEN,97221,97221,Round 3
135,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,BC(GIRL),164045,187647,Round 3
136,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,BC,151485,175979,Round 3
137,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,EWS(GIRL),177383,177383,Round 3
138,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,EWS,150912,152426,Round 3
139,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,OPEN(AF),188432,188432,Round 3
140,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,OPEN GIRL,149688,157926,Round 3
141,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,OPEN,129809,150209,Round 3
142,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,SC,518667,559726,Round 3
143,Round 3,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY (FW),Home State,OPEN (TF),138610,138610,Round 3
144,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,All India,BC,121101,121101,Round 3
145,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,All India,OPEN,82894,82894,Round 3
146,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,All India,SC,585238,585238,Round 3
147,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,BC(AF),186840,186840,Round 3
148,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,BC(GIRL),152260,169077,Round 3
149,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,BC,143029,172467,Round 3
150,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,EWS(GIRL),156467,159315,Round 3
151,Round 3,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,EWS,133430,146856,Round 3
1,Additional Round,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC,49783,49783,Additional Round
2,Additional Round,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN,29343,29343,Additional Round
3,Additional Round,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC,137173,137173,Additional Round
4,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,All India,OPEN,86116,89966,Additional Round
5,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,BC(AF),712248,712248,Additional Round
6,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,BC(GIRL),211297,221987,Additional Round
7,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,BC,177145,205617,Additional Round
8,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,EWS(GIRL),172555,172555,Additional Round
9,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,EWS,168342,177253,Additional Round
10,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,OPEN(AF),217030,217030,Additional Round
11,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,OPEN GIRL,96984,172124,Additional Round
12,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,OPEN,103490,166992,Additional Round
13,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,SC(GIRL),390481,738526,Additional Round
14,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY,Home State,SC,439214,752364,Additional Round
15,Additional Round,"Harcourt Butler Technical University, Kanpur",PLASTIC TECHNOLOGY (FW),Home State,OPEN (TF),157101,171597,Additional Round
16,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,All India,OPEN,87970,87970,Additional Round
17,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,BC(GIRL),225312,237247,Additional Round
18,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,BC,219754,229468,Additional Round
19,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,EWS(GIRL),208137,208137,Additional Round
20,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,EWS,200924,205624,Additional Round
21,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,OPEN(AF),285137,285137,Additional Round
22,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,OPEN GIRL,105739,198695,Additional Round
23,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,OPEN,167311,200234,Additional Round
24,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY,Home State,SC,278209,744163,Additional Round
25,Additional Round,"Harcourt Butler Technical University, Kanpur",LEATHER TECHNOLOGY (FW),Home State,OPEN (TF),178674,178674,Additional Round
26,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,All India,BC,136445,136445,Additional Round
27,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,All India,OPEN,64115,64115,Additional Round
28,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,All India,SC,1086044,1086044,Additional Round
29,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,BC(AF),418972,418972,Additional Round
30,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,BC(GIRL),229694,234563,Additional Round
31,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,BC,195607,225823,Additional Round
32,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,EWS(GIRL),189098,193926,Additional Round
33,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,EWS,192160,194950,Additional Round
34,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,OPEN(AF),230588,230588,Additional Round
35,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,OPEN GIRL,136150,188313,Additional Round
36,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,OPEN,90916,186966,Additional Round
37,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,SC(GIRL),247227,655380,Additional Round
38,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,SC,346987,619235,Additional Round
39,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY,Home State,ST(GIRL),527609,527609,Additional Round
40,Additional Round,"Harcourt Butler Technical University, Kanpur",FOOD TECHNOLOGY (FW),Home State,OPEN (TF),65745,95415,Additional Round
41,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,All India,OPEN,74351,78697,Additional Round
42,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,All India,SC,327080,327080,Additional Round
43,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,BC(AF),249171,249171,Additional Round
44,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,BC(GIRL),125253,199668,Additional Round
45,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,BC,108357,156719,Additional Round
46,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,EWS(GIRL),108272,108272,Additional Round
47,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,EWS,104558,139694,Additional Round
48,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,OPEN(AF),189099,189099,Additional Round
49,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,OPEN GIRL,97907,106555,Additional Round
50,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,OPEN,41812,104017,Additional Round
51,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,SC(GIRL),319997,341879,Additional Round
52,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY,Home State,SC,214448,453091,Additional Round
53,Additional Round,"Harcourt Butler Technical University, Kanpur",PAINT TECHNOLOGY (FW),Home State,OPEN (TF),56105,56105,Additional Round
54,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,BC,119239,119239,Additional Round
55,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,OPEN,48887,48887,Additional Round
56,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,SC,58376,58376,Additional Round
57,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC(AF),245998,245998,Additional Round
58,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC(GIRL),71680,130751,Additional Round
59,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC,62573,111885,Additional Round
60,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS(GIRL),95398,95398,Additional Round
61,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS,75985,91871,Additional Round
62,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN(AF),164920,164920,Additional Round
63,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN(FF),917874,917874,Additional Round
64,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN GIRL,71367,71367,Additional Round
65,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC(AF),1025632,1025632,Additional Round
66,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC(GIRL),226297,242053,Additional Round
67,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC,217282,252474,Additional Round
68,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,ST,769435,769435,Additional Round
69,Additional Round,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG. (FW),Home State,OPEN (TF),49406,49406,Additional Round
70,Additional Round,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,BC,41629,41629,Additional Round
71,Additional Round,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN GIRL,34264,34264,Additional Round
72,Additional Round,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN,24634,24634,Additional Round
73,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC,50014,50088,Additional Round
74,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS,39748,39748,Additional Round
75,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN GIRL,61648,61648,Additional Round
76,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN,39325,39325,Additional Round
77,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN(PH),1290172,1290172,Additional Round
78,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,SC(AF),572567,572567,Additional Round
79,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(FF),166548,166548,Additional Round
80,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN,26902,26902,Additional Round
81,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(PH),923560,923560,Additional Round
82,Additional Round,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,SC,148625,148625,Additional Round
83,Additional Round,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN(AF),209608,209608,Additional Round
84,Additional Round,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN,81291,99516,Additional Round
85,Additional Round,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC,197201,197201,Additional Round
86,Additional Round,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,BC,69393,69393,Additional Round
87,Additional Round,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN,41203,53729,Additional Round
88,Additional Round,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC,177170,179209,Additional Round
89,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,All India,BC,138017,138017,Additional Round
90,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,All India,SC,388856,388856,Additional Round
91,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,BC(GIRL),140758,186693,Additional Round
92,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,BC,141769,200004,Additional Round
93,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,EWS(GIRL),168681,168681,Additional Round
94,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,EWS,147276,179888,Additional Round
95,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN(AF),215276,215276,Additional Round
96,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN GIRL,72592,126804,Additional Round
97,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,OPEN,95877,141673,Additional Round
98,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,SC(GIRL),346916,459764,Additional Round
99,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,SC,353192,531772,Additional Round
100,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG.,Home State,ST,801631,801631,Additional Round
101,Additional Round,"Harcourt Butler Technical University, Kanpur",BIO CHEMICAL ENGG. (FW),Home State,OPEN (TF),126487,133039,Additional Round
102,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,BC,143891,143891,Additional Round
103,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,OPEN,38777,38777,Additional Round
104,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,All India,SC,533329,533329,Additional Round
105,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,BC(AF),466872,466872,Additional Round
106,Additional Round,"Harcourt Butler Technical University, Kanpur",OIL TECHNOLOGY,Home State,BC(GIRL),196814,206255,Additional Round
